id,date,Team,Opponent,Location,Game Result,Team Score,Opponent Score,Team Logo,Opponent Logo,Team Rank,Opponent Rank,Team Conf ID,Opponent Conf ID,Overall Record,Conf Record,is_conf_game,type_id,notes_headline,status_type_name,home_logo,home_conference_id,home_winner,home_current_rank,home_records,away_logo,away_conference_id,away_winner,away_current_rank,away_records,groups_id,groups_name,groups_short_name
401823658,2025-12-02T00:30Z,Southern Miss,SMU,Away,L,70,83,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,99.0,99.0,27.0,2.0,11-7,4-3,False,1,,STATUS_FINAL,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,2.0,True,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '3-5', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,27.0,False,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '6-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '5-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,
401825729,2025-12-02T00:00Z,Villanova,West Virginia,Away,W,81,59,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,99.0,25.0,4.0,8.0,15-4,8-2,False,1,,STATUS_FINAL,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,8.0,False,25.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '6-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4.0,True,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '6-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,
401830464,2025-12-02T00:00Z,Rust College,Alcorn State,Away,L,32,72,,https://a.espncdn.com/i/teamlogos/ncaa/500/2016.png,99.0,99.0,,26.0,0-2,0-0,False,1,,STATUS_FINAL,https://a.espncdn.com/i/teamlogos/ncaa/500/2016.png,26.0,True,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '3-5', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '3-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,False,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '0-0', 'type': 'total'}
 {'abbreviation': 'null', 'name': 'Home', 'summary': '0-0', 'type': 'home'}
 {'abbreviation': 'null', 'name': 'Road', 'summary': '0-0', 'type': 'road'}
 {'abbreviation': 'null', 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,
401825848,2025-12-02T00:00Z,App State,Gardner-Webb,Away,W,63,53,https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2241.png,99.0,99.0,27.0,6.0,8-9,1-6,False,1,,STATUS_FINAL,https://a.espncdn.com/i/teamlogos/ncaa/500/2241.png,6.0,False,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '2-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-6', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,27.0,True,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '6-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,
401825182,2025-12-02T00:00Z,UVA Wise,High Point,Away,L,57,101,https://a.espncdn.com/i/teamlogos/ncaa/500/2842.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2272.png,99.0,99.0,,6.0,0-2,0-0,False,1,,STATUS_FINAL,https://a.espncdn.com/i/teamlogos/ncaa/500/2272.png,6.0,True,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '8-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '6-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/2842.png,,False,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '0-0', 'type': 'total'}
 {'abbreviation': 'null', 'name': 'Home', 'summary': '0-0', 'type': 'home'}
 {'abbreviation': 'null', 'name': 'Road', 'summary': '0-0', 'type': 'road'}
 {'abbreviation': 'null', 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,
401825135,2025-12-02T00:00Z,Arkansas-Pine Bluff,North Alabama,Away,W,50,48,https://a.espncdn.com/i/teamlogos/ncaa/500/2029.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2453.png,99.0,99.0,26.0,46.0,6-10,3-3,False,1,,STATUS_FINAL,https://a.espncdn.com/i/teamlogos/ncaa/500/2453.png,46.0,False,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '4-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/2029.png,26.0,True,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '2-5', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '0-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-4', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,
401825128,2025-12-02T00:00Z,Lipscomb,Tennessee Tech,Away,L,55,68,https://a.espncdn.com/i/teamlogos/ncaa/500/288.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2635.png,99.0,99.0,46.0,20.0,6-11,3-3,False,1,,STATUS_FINAL,https://a.espncdn.com/i/teamlogos/ncaa/500/2635.png,20.0,True,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '5-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/288.png,46.0,False,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '2-5', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-4', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,
401824284,2025-12-02T00:00Z,Auburn-Montgomery,Alabama State,Away,L,41,70,,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,99.0,99.0,,26.0,0-2,0-0,False,1,,STATUS_FINAL,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,26.0,True,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '2-5', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-4', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,False,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '0-0', 'type': 'total'}
 {'abbreviation': 'null', 'name': 'Home', 'summary': '0-0', 'type': 'home'}
 {'abbreviation': 'null', 'name': 'Road', 'summary': '0-0', 'type': 'road'}
 {'abbreviation': 'null', 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,
401820304,2025-12-01T23:31Z,New Jersey City,Stony Brook,Away,L,38,85,,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,99.0,99.0,,10.0,0-2,0-0,False,1,,STATUS_FINAL,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,10.0,True,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '3-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-4', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,False,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '0-0', 'type': 'total'}
 {'abbreviation': 'null', 'name': 'Home', 'summary': '0-0', 'type': 'home'}
 {'abbreviation': 'null', 'name': 'Road', 'summary': '0-0', 'type': 'road'}
 {'abbreviation': 'null', 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,
401826610,2025-12-01T23:30Z,Delaware State,Old Dominion,Away,L,45,68,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,99.0,99.0,16.0,27.0,3-16,0-4,False,1,,STATUS_FINAL,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,27.0,True,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '6-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,16.0,False,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '3-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '3-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-4', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,
401827824,2025-12-01T23:00Z,Shaw,Norfolk State,Away,L,48,86,https://a.espncdn.com/i/teamlogos/ncaa/500/2551.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2450.png,99.0,99.0,,16.0,0-2,0-0,False,1,,STATUS_FINAL,https://a.espncdn.com/i/teamlogos/ncaa/500/2450.png,16.0,True,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '3-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '3-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-5', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/2551.png,,False,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '0-0', 'type': 'total'}
 {'abbreviation': 'null', 'name': 'Home', 'summary': '0-0', 'type': 'home'}
 {'abbreviation': 'null', 'name': 'Road', 'summary': '0-0', 'type': 'road'}
 {'abbreviation': 'null', 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,
401824199,2025-12-01T23:00Z,Allen University,Charleston Southern,Away,L,62,83,https://a.espncdn.com/i/teamlogos/ncaa/500/2019.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,99.0,99.0,,6.0,0-1,0-0,False,1,,STATUS_FINAL,https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,6.0,True,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '2-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-4', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/2019.png,,False,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '0-0', 'type': 'total'}
 {'abbreviation': 'null', 'name': 'Home', 'summary': '0-0', 'type': 'home'}
 {'abbreviation': 'null', 'name': 'Road', 'summary': '0-0', 'type': 'road'}
 {'abbreviation': 'null', 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,
401823156,2025-12-01T23:00Z,UAlbany,Bucknell,Away,W,65,62,https://a.espncdn.com/i/teamlogos/ncaa/500/399.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,99.0,99.0,1.0,22.0,11-7,1-4,False,1,,STATUS_FINAL,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,22.0,False,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '3-5', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/399.png,1.0,True,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '6-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,
401822842,2025-12-01T23:00Z,Boston University,Maine,Away,L,45,54,https://a.espncdn.com/i/teamlogos/ncaa/500/104.png,https://a.espncdn.com/i/teamlogos/ncaa/500/311.png,99.0,99.0,22.0,1.0,5-12,1-5,False,1,,STATUS_FINAL,https://a.espncdn.com/i/teamlogos/ncaa/500/311.png,1.0,True,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '3-5', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/104.png,22.0,False,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '3-5', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '1-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,
401819785,2025-12-01T23:00Z,Central Connecticut,Pittsburgh,Away,L,43,68,https://a.espncdn.com/i/teamlogos/ncaa/500/2115.png,https://a.espncdn.com/i/teamlogos/ncaa/500/221.png,99.0,99.0,19.0,2.0,0-17,0-6,False,1,,STATUS_FINAL,https://a.espncdn.com/i/teamlogos/ncaa/500/221.png,2.0,True,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '6-4', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '5-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/2115.png,19.0,False,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '0-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '0-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-4', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,
401827286,2025-12-01T17:00Z,Louisiana Christian,Nicholls,Away,L,54,101,,https://a.espncdn.com/i/teamlogos/ncaa/500/2447.png,99.0,99.0,,25.0,0-2,0-0,False,1,,STATUS_FINAL,https://a.espncdn.com/i/teamlogos/ncaa/500/2447.png,25.0,True,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '4-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '3-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,False,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '0-0', 'type': 'total'}
 {'abbreviation': 'null', 'name': 'Home', 'summary': '0-0', 'type': 'home'}
 {'abbreviation': 'null', 'name': 'Road', 'summary': '0-0', 'type': 'road'}
 {'abbreviation': 'null', 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,
401813266,2025-12-01T17:00Z,Kennesaw State,Alabama,Away,L,65,79,https://a.espncdn.com/i/teamlogos/ncaa/500/338.png,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,99.0,99.0,11.0,23.0,8-8,1-4,False,1,,STATUS_FINAL,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,23.0,True,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '8-0', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '6-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/338.png,11.0,False,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '4-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '3-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,
401822809,2025-12-01T00:30Z,Santa Clara,Hawai'i,Away,W,76,57,https://a.espncdn.com/i/teamlogos/ncaa/500/2541.png,https://a.espncdn.com/i/teamlogos/ncaa/500/62.png,99.0,99.0,29.0,9.0,16-5,6-2,False,6,Rainbow Wahine Showdown,STATUS_FINAL,https://a.espncdn.com/i/teamlogos/ncaa/500/62.png,9.0,False,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '4-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/2541.png,29.0,True,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '7-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '3-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,
401830923,2025-11-30T23:30Z,Oklahoma,Florida State,Away,W,109,91,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,9.0,99.0,23.0,2.0,14-4,2-3,False,6,Coconut Hoops - Great Egret Division - Championship,STATUS_FINAL,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,2.0,False,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '4-5', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '3-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,23.0,True,9.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '7-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,
401824463,2025-11-30T23:30Z,Michigan State,Clemson,Away,W,72,64,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,https://a.espncdn.com/i/teamlogos/ncaa/500/228.png,20.0,99.0,7.0,2.0,17-2,6-2,False,6,Baha Mar Nassau Championship - Junkanoo Division - Championship,STATUS_FINAL,https://a.espncdn.com/i/teamlogos/ncaa/500/228.png,2.0,False,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '5-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-1', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,7.0,True,20.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '8-0', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '6-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,
401808022,2025-11-30T23:00Z,Eastern Washington,Portland,Away,L,58,73,https://a.espncdn.com/i/teamlogos/ncaa/500/331.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2501.png,99.0,99.0,5.0,29.0,9-9,2-3,False,6,Portland Invitational,STATUS_FINAL,https://a.espncdn.com/i/teamlogos/ncaa/500/2501.png,29.0,True,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '4-4', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/331.png,5.0,False,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '3-4', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,
401825040,2025-11-30T22:00Z,Lindenwood,Vermont,Away,W,58,54,https://a.espncdn.com/i/teamlogos/ncaa/500/2815.png,https://a.espncdn.com/i/teamlogos/ncaa/500/261.png,99.0,99.0,20.0,1.0,13-6,5-3,False,6,Rainbow Wahine Showdown,STATUS_FINAL,https://a.espncdn.com/i/teamlogos/ncaa/500/261.png,1.0,False,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '6-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '3-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/2815.png,20.0,True,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '6-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '3-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,
401822819,2025-11-30T22:00Z,CS Monterey Bay,San Francisco,Away,L,52,92,,https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png,99.0,99.0,,29.0,0-3,0-0,False,1,,STATUS_FINAL,https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png,29.0,True,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '5-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,False,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '0-0', 'type': 'total'}
 {'abbreviation': 'null', 'name': 'Home', 'summary': '0-0', 'type': 'home'}
 {'abbreviation': 'null', 'name': 'Road', 'summary': '0-0', 'type': 'road'}
 {'abbreviation': 'null', 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,
401808082,2025-11-30T22:00Z,UC San Diego,Portland State,Away,W,94,64,https://a.espncdn.com/i/teamlogos/ncaa/500/28.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2502.png,99.0,99.0,9.0,5.0,12-5,7-0,False,1,,STATUS_FINAL,https://a.espncdn.com/i/teamlogos/ncaa/500/2502.png,5.0,False,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '2-5', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '2-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-4', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/28.png,9.0,True,99.0,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '4-4', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '3-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-0', 'type': 'vsconf'}]",,,
