id,date,Team,Opponent,Location,Game Result,Team Score,Opponent Score,Team Logo,Opponent Logo,Team Rank,Opponent Rank,Team Conf ID,Opponent Conf ID,Overall Record,Conf Record,is_conf_game,type_id,notes_headline,status_type_name,home_conference_id,home_winner,home_current_rank,home_records,away_conference_id,away_winner,away_current_rank,away_records,groups_id,groups_short_name,Team Abbreviation,Opponent Abbreviation,Team Color,Opponent Color,Team Alt Color,Opponent Alt Color,home_abbreviation,home_color,home_alternate_color,away_abbreviation,away_color,away_alternate_color,game_json_url,game_date,PBP,team_box,player_box
401856581,2026-03-28T19:00Z,Texas,Kentucky,Neutral,W,76,54,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,1,5,23,23,,,False,6,NCAA Women's Basketball Championship - Regional 3 in Fort Worth - Sweet 16,STATUS_FINAL,23,True,1,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '34-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '20-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '13-3', 'type': 'vsconf'}]",23,False,5,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '25-11', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '12-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '9-5', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '8-8', 'type': 'vsconf'}]",,,TEX,UK,af5c37,0033a0,ffffff,ffffff,TEX,af5c37,ffffff,UK,0033a0,ffffff,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401856581.json,2026-03-28T19:00Z,True,,
401856581,2026-03-28T19:00Z,Kentucky,Texas,Neutral,L,54,76,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,5,1,23,23,,,False,6,NCAA Women's Basketball Championship - Regional 3 in Fort Worth - Sweet 16,STATUS_FINAL,23,True,1,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '34-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '20-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '13-3', 'type': 'vsconf'}]",23,False,5,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '25-11', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '12-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '9-5', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '8-8', 'type': 'vsconf'}]",,,UK,TEX,0033a0,af5c37,ffffff,ffffff,TEX,af5c37,ffffff,UK,0033a0,ffffff,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401856581.json,2026-03-28T19:00Z,True,,
401856580,2026-03-28T16:30Z,Michigan,Louisville,Neutral,W,71,52,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,2,3,7,2,,,False,6,NCAA Women's Basketball Championship - Regional 3 in Fort Worth - Sweet 16,STATUS_FINAL,7,True,2,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '28-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '16-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '8-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '15-3', 'type': 'vsconf'}]",2,False,3,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '29-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '16-5', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '9-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '15-3', 'type': 'vsconf'}]",,,MICH,LOU,00274c,c9001f,ffcb05,ffffff,MICH,00274c,ffcb05,LOU,c9001f,ffffff,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401856580.json,2026-03-28T16:30Z,True,,
401856580,2026-03-28T16:30Z,Louisville,Michigan,Neutral,L,52,71,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,3,2,2,7,,,False,6,NCAA Women's Basketball Championship - Regional 3 in Fort Worth - Sweet 16,STATUS_FINAL,7,True,2,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '28-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '16-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '8-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '15-3', 'type': 'vsconf'}]",2,False,3,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '29-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '16-5', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '9-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '15-3', 'type': 'vsconf'}]",,,LOU,MICH,c9001f,00274c,ffffff,ffcb05,MICH,00274c,ffcb05,LOU,c9001f,ffffff,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401856580.json,2026-03-28T16:30Z,True,,
401856579,2026-03-28T02:12Z,LSU,Duke,Neutral,L,85,87,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,2,3,23,2,,,False,6,NCAA Women's Basketball Championship - Regional 2 in Sacramento - Sweet 16,STATUS_FINAL,23,False,2,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '29-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '15-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '10-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '12-4', 'type': 'vsconf'}]",2,True,3,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '27-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '14-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '9-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '16-2', 'type': 'vsconf'}]",,,LSU,DUKE,461d76,00539b,fdd023,ffffff,LSU,461d76,fdd023,DUKE,00539b,ffffff,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401856579.json,2026-03-28T02:12Z,True,,
401856579,2026-03-28T02:12Z,Duke,LSU,Neutral,W,87,85,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,3,2,2,23,,,False,6,NCAA Women's Basketball Championship - Regional 2 in Sacramento - Sweet 16,STATUS_FINAL,23,False,2,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '29-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '15-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '10-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '12-4', 'type': 'vsconf'}]",2,True,3,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '27-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '14-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '9-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '16-2', 'type': 'vsconf'}]",,,DUKE,LSU,00539b,461d76,ffffff,fdd023,LSU,461d76,fdd023,DUKE,00539b,ffffff,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401856579.json,2026-03-28T02:12Z,True,,
401856578,2026-03-27T23:30Z,UCLA,Minnesota,Neutral,W,80,56,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,1,4,7,7,,,False,6,NCAA Women's Basketball Championship - Regional 2 in Sacramento - Sweet 16,STATUS_FINAL,7,True,1,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '34-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '16-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '9-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '18-0', 'type': 'vsconf'}]",7,False,4,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '24-9', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '15-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '8-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '13-5', 'type': 'vsconf'}]",,,UCLA,MINN,2774ae,5e0a2f,f2a900,fab41c,UCLA,2774ae,f2a900,MINN,5e0a2f,fab41c,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401856578.json,2026-03-27T23:30Z,True,,
401856578,2026-03-27T23:30Z,Minnesota,UCLA,Neutral,L,56,80,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,4,1,7,7,,,False,6,NCAA Women's Basketball Championship - Regional 2 in Sacramento - Sweet 16,STATUS_FINAL,7,True,1,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '34-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '16-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '9-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '18-0', 'type': 'vsconf'}]",7,False,4,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '24-9', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '15-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '8-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '13-5', 'type': 'vsconf'}]",,,MINN,UCLA,5e0a2f,2774ae,fab41c,f2a900,UCLA,2774ae,f2a900,MINN,5e0a2f,fab41c,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401856578.json,2026-03-27T23:30Z,True,,
401856556,2026-03-27T21:15Z,UNC,UConn,Neutral,L,42,63,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,4,1,2,4,,,False,6,NCAA Women's Basketball Championship - Regional 1 in Fort Worth - Sweet 16,STATUS_FINAL,4,True,1,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '37-0', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '17-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '12-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '20-0', 'type': 'vsconf'}]",2,False,4,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '28-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '15-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '8-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '14-4', 'type': 'vsconf'}]",,,UNC,CONN,7bafd4,0c2340,13294b,a2aaad,CONN,0c2340,a2aaad,UNC,7bafd4,13294b,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401856556.json,2026-03-27T21:15Z,True,,
401856556,2026-03-27T21:15Z,UConn,UNC,Neutral,W,63,42,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,1,4,4,2,,,False,6,NCAA Women's Basketball Championship - Regional 1 in Fort Worth - Sweet 16,STATUS_FINAL,4,True,1,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '37-0', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '17-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '12-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '20-0', 'type': 'vsconf'}]",2,False,4,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '28-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '15-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '8-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '14-4', 'type': 'vsconf'}]",,,CONN,UNC,0c2340,7bafd4,a2aaad,13294b,CONN,0c2340,a2aaad,UNC,7bafd4,13294b,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401856556.json,2026-03-27T21:15Z,True,,
401856557,2026-03-27T18:30Z,Vanderbilt,Notre Dame,Neutral,L,64,67,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,2,6,23,2,,,False,6,NCAA Women's Basketball Championship - Regional 1 in Fort Worth - Sweet 16,STATUS_FINAL,23,False,2,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '29-5', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '18-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '13-3', 'type': 'vsconf'}]",2,True,6,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '25-10', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '14-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-6', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '12-6', 'type': 'vsconf'}]",,,VAN,ND,000000,062340,cfae70,c99700,VAN,000000,cfae70,ND,062340,c99700,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401856557.json,2026-03-27T18:30Z,True,,
401856557,2026-03-27T18:30Z,Notre Dame,Vanderbilt,Neutral,W,67,64,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,6,2,2,23,,,False,6,NCAA Women's Basketball Championship - Regional 1 in Fort Worth - Sweet 16,STATUS_FINAL,23,False,2,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '29-5', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '18-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '13-3', 'type': 'vsconf'}]",2,True,6,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '25-10', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '14-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-6', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '12-6', 'type': 'vsconf'}]",,,ND,VAN,062340,000000,c99700,cfae70,VAN,000000,cfae70,ND,062340,c99700,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401856557.json,2026-03-27T18:30Z,True,,
401865067,2026-03-27T02:00Z,Columbia,California,Away,W,74,68,https://a.espncdn.com/i/teamlogos/ncaa/500/171.png,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,99,99,12,2,,,False,6,WBIT - Quarterfinal,STATUS_FINAL,2,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '21-15', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '14-5', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '5-6', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '9-9', 'type': 'vsconf'}]",12,True,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '23-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '13-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '11-3', 'type': 'vsconf'}]",,,COLU,CAL,7ba4db,041e42,183863,ffc72c,CAL,041e42,ffc72c,COLU,7ba4db,183863,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401865067.json,2026-03-27T02:00Z,True,,
401865069,2026-03-27T01:00Z,Stanford,BYU,Away,L,61,76,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,https://a.espncdn.com/i/teamlogos/ncaa/500/252.png,99,99,2,8,,,False,6,WBIT - Quarterfinal,STATUS_FINAL,8,True,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '25-11', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '16-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-5', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '9-9', 'type': 'vsconf'}]",2,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '21-14', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '13-6', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-6', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '8-10', 'type': 'vsconf'}]",,,STAN,BYU,8c1515,0047ba,ffffff,002e5d,BYU,0047ba,002e5d,STAN,8c1515,ffffff,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401865069.json,2026-03-27T01:00Z,True,,
401865068,2026-03-26T23:30Z,Kansas,San Diego State,Home,W,85,78,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,99,99,8,44,,,False,6,WBIT - Quarterfinal,STATUS_FINAL,8,True,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '22-13', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '15-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '5-6', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '8-10', 'type': 'vsconf'}]",44,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '27-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '16-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '10-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '19-1', 'type': 'vsconf'}]",,,KU,SDSU,0051ba,a6192e,e8000d,000000,KU,0051ba,e8000d,SDSU,a6192e,000000,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401865068.json,2026-03-26T23:30Z,True,,
401856555,2026-03-24T02:00Z,UCLA,Oklahoma State,Home,W,87,68,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,1,8,7,8,,,False,6,NCAA Women's Basketball Championship - Regional 2 in Sacramento - 2nd Round,STATUS_FINAL,7,True,1,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '33-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '16-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '9-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '18-0', 'type': 'vsconf'}]",8,False,8,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '24-10', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '16-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '5-7', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '12-6', 'type': 'vsconf'}]",,,UCLA,OKST,2774ae,fe5c00,f2a900,000000,UCLA,2774ae,f2a900,OKST,fe5c00,000000,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401856555.json,2026-03-24T02:00Z,True,,
401856555,2026-03-24T02:00Z,Oklahoma State,UCLA,Away,L,68,87,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,8,1,8,7,,,False,6,NCAA Women's Basketball Championship - Regional 2 in Sacramento - 2nd Round,STATUS_FINAL,7,True,1,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '33-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '16-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '9-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '18-0', 'type': 'vsconf'}]",8,False,8,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '24-10', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '16-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '5-7', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '12-6', 'type': 'vsconf'}]",,,OKST,UCLA,fe5c00,2774ae,000000,f2a900,UCLA,2774ae,f2a900,OKST,fe5c00,000000,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401856555.json,2026-03-24T02:00Z,True,,
401856550,2026-03-24T00:00Z,South Carolina,USC,Home,W,101,61,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,1,9,23,7,,,False,6,NCAA Women's Basketball Championship - Regional 4 in Sacramento - 2nd Round,STATUS_FINAL,23,True,1,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '33-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '18-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '11-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '15-1', 'type': 'vsconf'}]",7,False,9,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '18-14', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '12-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-8', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '9-9', 'type': 'vsconf'}]",,,SC,USC,73000a,9d2235,000000,ffc72c,SC,73000a,000000,USC,9d2235,ffc72c,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401856550.json,2026-03-24T00:00Z,True,,
401856550,2026-03-24T00:00Z,USC,South Carolina,Away,L,61,101,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,9,1,7,23,,,False,6,NCAA Women's Basketball Championship - Regional 4 in Sacramento - 2nd Round,STATUS_FINAL,23,True,1,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '33-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '18-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '11-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '15-1', 'type': 'vsconf'}]",7,False,9,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '18-14', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '12-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-8', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '9-9', 'type': 'vsconf'}]",,,USC,SC,9d2235,73000a,ffc72c,000000,SC,73000a,000000,USC,9d2235,ffc72c,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401856550.json,2026-03-24T00:00Z,True,,
401856554,2026-03-23T23:00Z,Illinois,Vanderbilt,Away,L,57,75,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,7,2,7,23,,,False,6,NCAA Women's Basketball Championship - Regional 1 in Fort Worth - 2nd Round,STATUS_FINAL,23,True,2,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '29-4', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '18-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '7-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '13-3', 'type': 'vsconf'}]",7,False,7,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '22-12', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '13-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-7', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '9-9', 'type': 'vsconf'}]",,,ILL,VAN,ff5f05,000000,13294b,cfae70,VAN,000000,cfae70,ILL,ff5f05,13294b,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401856554.json,2026-03-23T23:00Z,True,,
